Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,22,5/30/2011,6/5/2011,63,63,0,2,10,0,0,12,0,0,0,0,12,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,23,6/6/2011,6/12/2011,58,58,0,0,2,0,0,2,0,0,0,0,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,24,6/13/2011,6/19/2011,63,63,0,2,10,0,0,12,0,0,0,0,12,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,25,6/20/2011,6/26/2011,42,42,0,0,13,0,0,13,0,0,0,0,13,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,26,6/27/2011,7/3/2011,101,101,0,1,42,0,0,43,0,0,1,1,44,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,27,7/4/2011,7/10/2011,62,62,0,1,30,0,0,31,0,0,1,1,32,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,28,7/11/2011,7/17/2011,118,118,0,2,44,0,0,46,0,0,9,9,55,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,29,7/18/2011,7/24/2011,73,73,0,0,26,0,0,26,0,0,5,5,31,,Regional Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,30,7/25/2011,7/31/2011,86,86,0,0,27,0,0,27,0,0,11,11,38,,Local Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,31,8/1/2011,8/7/2011,85,85,0,0,13,0,0,13,0,0,16,16,29,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,32,8/8/2011,8/14/2011,126,126,0,2,8,0,0,10,0,0,22,22,32,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,33,8/15/2011,8/21/2011,108,108,0,2,8,0,0,10,0,0,25,25,35,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,34,8/22/2011,8/28/2011,76,76,0,0,1,0,0,1,0,0,17,17,18,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,35,8/29/2011,9/4/2011,77,77,0,0,2,0,0,2,0,0,18,18,20,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,36,9/5/2011,9/11/2011,9,9,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,37,9/12/2011,9/18/2011,146,146,0,0,0,0,0,0,0,0,27,27,27,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,38,9/19/2011,9/25/2011,84,84,0,0,0,0,0,0,0,0,16,16,16,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,39,9/26/2011,10/2/2011,91,91,0,0,0,0,0,0,0,0,12,12,12,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,40,10/3/2011,10/9/2011,76,76,0,0,0,0,0,0,0,0,10,10,10,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,41,10/10/2011,10/16/2011,115,115,0,0,0,0,0,0,0,0,7,7,7,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,42,10/17/2011,10/23/2011,74,74,0,0,0,0,0,0,0,0,5,5,5,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,43,10/24/2011,10/30/2011,87,87,0,0,0,0,0,0,0,0,3,3,3,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,44,10/31/2011,11/6/2011,42,42,0,0,0,0,0,0,0,0,4,4,4,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,45,11/7/2011,11/13/2011,109,109,0,0,0,0,0,0,0,0,2,2,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,46,11/14/2011,11/20/2011,15,15,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,47,11/21/2011,11/27/2011,86,86,0,0,0,0,0,0,0,0,2,2,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,48,11/28/2011,12/4/2011,72,72,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,49,12/5/2011,12/11/2011,26,26,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,50,12/12/2011,12/18/2011,54,54,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,51,12/19/2011,12/25/2011,39,39,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2011,52,12/26/2011,1/1/2012,34,34,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,1,1/2/2012,1/8/2012,96,96,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,2,1/9/2012,1/15/2012,66,66,0,0,0,0,0,0,0,0,2,2,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,3,1/16/2012,1/22/2012,66,66,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,4,1/23/2012,1/29/2012,55,55,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,5,1/30/2012,2/5/2012,15,15,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,6,2/6/2012,2/12/2012,127,127,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,7,2/13/2012,2/19/2012,79,79,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,8,2/20/2012,2/26/2012,85,85,0,5,0,0,0,5,0,0,1,1,6,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,9,2/27/2012,3/4/2012,65,65,0,6,0,0,0,6,0,0,0,0,6,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,10,3/5/2012,3/11/2012,126,126,0,21,0,0,0,21,0,0,1,1,22,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,11,3/12/2012,3/18/2012,68,68,0,11,0,0,0,11,0,0,1,1,12,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,12,3/19/2012,3/25/2012,103,103,0,33,0,0,0,33,0,0,0,0,33,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,13,3/26/2012,4/1/2012,73,73,0,26,0,0,0,26,0,0,1,1,27,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,14,4/2/2012,4/8/2012,141,141,0,24,0,0,0,24,0,0,0,0,24,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,15,4/9/2012,4/15/2012,86,86,0,24,0,0,0,24,0,0,0,0,24,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,16,4/16/2012,4/22/2012,89,89,0,23,0,0,0,23,0,0,1,1,24,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,17,4/23/2012,4/29/2012,58,58,0,16,0,0,0,16,0,0,0,0,16,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,18,4/30/2012,5/6/2012,82,82,0,9,0,0,0,9,0,0,1,1,10,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,19,5/7/2012,5/13/2012,100,100,0,19,0,0,0,19,0,0,0,0,19,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,20,5/14/2012,5/20/2012,57,57,0,10,0,0,0,10,0,0,1,1,11,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,21,5/21/2012,5/27/2012,78,78,0,10,0,0,0,10,0,0,0,0,10,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,22,5/28/2012,6/3/2012,56,56,0,5,0,0,0,5,0,0,0,0,5,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,23,6/4/2012,6/10/2012,111,111,0,4,0,0,0,4,0,0,3,3,7,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,24,6/11/2012,6/17/2012,63,63,0,5,0,0,0,5,0,0,1,1,6,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,25,6/18/2012,6/24/2012,84,84,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,26,6/25/2012,7/1/2012,46,46,0,1,0,0,0,1,0,0,1,1,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,27,7/2/2012,7/8/2012,116,116,0,5,0,0,0,5,0,0,2,2,7,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,28,7/9/2012,7/15/2012,75,75,0,4,0,0,0,4,0,0,8,8,12,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,29,7/16/2012,7/22/2012,65,65,0,2,0,0,0,2,0,0,2,2,4,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,30,7/23/2012,7/29/2012,58,58,0,1,0,0,0,1,0,0,6,6,7,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,31,7/30/2012,8/5/2012,62,62,0,3,0,0,0,3,0,0,7,7,10,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,32,8/6/2012,8/12/2012,111,111,0,4,0,0,0,4,0,0,13,13,17,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,33,8/13/2012,8/19/2012,20,20,0,0,0,0,0,0,0,0,6,6,6,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,34,8/20/2012,8/26/2012,68,68,0,1,1,0,0,2,0,0,16,16,18,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,35,8/27/2012,9/2/2012,89,89,0,10,1,0,0,11,0,0,15,15,26,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,36,9/3/2012,9/9/2012,141,141,0,7,2,0,0,9,0,0,32,32,41,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,37,9/10/2012,9/16/2012,79,79,0,10,0,0,0,10,0,0,17,17,27,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,38,9/17/2012,9/23/2012,113,113,0,0,1,0,0,1,0,0,20,20,21,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,39,9/24/2012,9/30/2012,72,72,0,11,4,0,0,15,0,0,16,16,31,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,40,10/1/2012,10/7/2012,165,165,0,2,3,0,0,5,0,0,18,18,23,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,41,10/8/2012,10/14/2012,84,84,0,6,4,0,0,10,0,0,17,17,27,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,42,10/15/2012,10/21/2012,91,91,0,4,1,0,0,5,0,0,10,10,15,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,43,10/22/2012,10/28/2012,38,38,0,8,1,0,0,9,0,0,4,4,13,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,44,10/29/2012,11/4/2012,52,52,0,2,1,0,0,3,0,0,1,1,4,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,45,11/5/2012,11/11/2012,110,110,0,3,1,0,0,4,0,0,7,7,11,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,46,11/12/2012,11/18/2012,53,53,0,2,1,0,0,3,0,0,3,3,6,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,47,11/19/2012,11/25/2012,65,65,0,0,2,0,0,2,0,0,5,5,7,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,48,11/26/2012,12/2/2012,28,28,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,49,12/3/2012,12/9/2012,117,117,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,50,12/10/2012,12/16/2012,48,48,0,0,0,0,0,0,0,0,2,2,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,51,12/17/2012,12/23/2012,48,48,0,1,0,0,0,1,0,0,1,1,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2012,52,12/24/2012,12/30/2012,35,35,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,1,12/31/2012,1/6/2013,82,82,0,2,0,0,0,2,0,0,0,0,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,2,1/7/2013,1/13/2013,72,72,0,0,0,0,0,0,0,0,0,0,0,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,3,1/14/2013,1/20/2013,53,53,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,4,1/21/2013,1/27/2013,43,43,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,5,1/28/2013,2/3/2013,31,31,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,6,2/4/2013,2/10/2013,98,98,0,1,0,0,0,1,0,0,1,1,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,7,2/11/2013,2/17/2013,51,51,0,5,0,0,0,5,0,0,0,0,5,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,8,2/18/2013,2/24/2013,65,65,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,9,2/25/2013,3/3/2013,34,34,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,10,3/4/2013,3/10/2013,127,127,0,5,0,0,0,5,0,0,0,0,5,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,11,3/11/2013,3/17/2013,47,47,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,12,3/18/2013,3/24/2013,70,70,0,8,0,0,0,8,0,0,0,0,8,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,13,3/25/2013,3/31/2013,44,44,0,9,0,0,0,9,0,0,0,0,9,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,14,4/1/2013,4/7/2013,95,95,0,7,0,0,0,7,0,0,0,0,7,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,15,4/8/2013,4/14/2013,58,58,0,8,2,0,0,10,0,0,0,0,10,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,16,4/15/2013,4/21/2013,71,71,0,12,2,0,0,14,0,0,0,0,14,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,17,4/22/2013,4/28/2013,55,55,0,6,1,0,0,7,0,0,0,0,7,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,18,4/29/2013,5/5/2013,34,34,0,3,3,0,0,6,0,0,0,0,6,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,19,5/6/2013,5/12/2013,76,76,0,7,5,0,0,12,0,0,0,0,12,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,20,5/13/2013,5/19/2013,56,56,0,7,10,0,0,17,0,0,0,0,17,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,21,5/20/2013,5/26/2013,79,79,0,3,32,0,0,35,0,0,0,0,35,,Local Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,22,5/27/2013,6/2/2013,51,51,0,2,27,0,0,29,0,0,0,0,29,,Local Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,23,6/3/2013,6/9/2013,94,94,0,8,54,0,0,62,0,0,0,0,62,,Local Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,24,6/10/2013,6/16/2013,101,101,0,10,54,0,0,64,0,0,0,0,64,,Local Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,25,6/17/2013,6/23/2013,94,94,0,7,54,0,0,61,0,0,0,0,61,,Local Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,26,6/24/2013,6/30/2013,48,48,0,6,15,0,0,21,0,0,0,0,21,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,27,7/1/2013,7/7/2013,71,71,0,6,17,0,0,23,0,0,2,2,25,,Local Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,28,7/8/2013,7/14/2013,71,71,0,6,10,0,0,16,0,0,0,0,16,,Local Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,29,7/15/2013,7/21/2013,59,59,0,2,5,0,0,7,0,0,1,1,8,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,30,7/22/2013,7/28/2013,33,33,0,1,1,0,0,2,0,0,0,0,2,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,31,7/29/2013,8/4/2013,53,53,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,32,8/5/2013,8/11/2013,32,32,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,33,8/12/2013,8/18/2013,21,21,0,1,0,0,0,1,0,0,1,1,2,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,34,8/19/2013,8/25/2013,74,74,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,35,8/26/2013,9/1/2013,38,38,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,36,9/2/2013,9/8/2013,83,83,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,37,9/9/2013,9/15/2013,56,56,0,3,2,0,0,5,0,0,0,0,5,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,38,9/16/2013,9/22/2013,57,57,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,39,9/23/2013,9/29/2013,58,58,0,0,5,0,0,5,0,0,2,2,7,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,40,9/30/2013,10/6/2013,100,100,0,0,3,0,0,3,0,0,1,1,4,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,41,10/7/2013,10/13/2013,76,76,0,0,10,0,0,10,0,0,2,2,12,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,42,10/14/2013,10/20/2013,16,16,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,43,10/21/2013,10/27/2013,80,80,0,0,8,0,0,8,0,0,6,6,14,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,44,10/28/2013,11/3/2013,60,60,0,0,3,0,0,3,0,0,6,6,9,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,45,11/4/2013,11/10/2013,115,115,0,0,2,0,0,2,0,0,8,8,10,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,46,11/11/2013,11/17/2013,49,49,0,0,3,0,0,3,0,0,5,5,8,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,47,11/18/2013,11/24/2013,83,83,0,0,0,0,0,0,0,0,11,11,11,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,48,11/25/2013,12/1/2013,53,53,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,49,12/2/2013,12/8/2013,71,71,0,0,0,0,0,0,0,0,7,7,7,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,50,12/9/2013,12/15/2013,81,81,0,0,1,0,0,1,0,0,1,1,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,51,12/16/2013,12/22/2013,57,57,0,0,0,0,0,0,0,0,3,3,3,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2013,52,12/23/2013,12/29/2013,46,46,0,0,0,0,0,0,0,0,4,4,4,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,1,12/30/2013,1/5/2014,49,49,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,2,1/6/2014,1/12/2014,94,94,0,0,0,0,0,0,0,0,9,9,9,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,3,1/13/2014,1/19/2014,46,46,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,4,1/20/2014,1/26/2014,79,79,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,5,1/27/2014,2/2/2014,50,50,0,0,0,0,0,0,0,0,4,4,4,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,6,2/3/2014,2/9/2014,113,113,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,7,2/10/2014,2/16/2014,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,8,2/17/2014,2/23/2014,84,84,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,9,2/24/2014,3/2/2014,71,71,0,0,0,0,0,0,0,0,3,3,3,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,10,3/3/2014,3/9/2014,125,125,0,0,0,0,0,0,0,0,7,7,7,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,11,3/10/2014,3/16/2014,68,68,0,1,0,0,0,1,0,0,4,4,5,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,12,3/17/2014,3/23/2014,79,79,0,1,0,0,0,1,0,0,3,3,4,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,13,3/24/2014,3/30/2014,53,53,0,1,0,0,0,1,0,0,1,1,2,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,14,3/31/2014,4/6/2014,90,90,0,0,0,0,0,0,0,0,3,3,3,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,15,4/7/2014,4/13/2014,75,75,0,0,0,0,0,0,0,0,6,6,6,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,16,4/14/2014,4/20/2014,63,63,0,0,0,0,0,0,0,0,6,6,6,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,17,4/21/2014,4/27/2014,60,60,0,1,0,0,0,1,0,0,3,3,4,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,18,4/28/2014,5/4/2014,52,52,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,19,5/5/2014,5/11/2014,131,131,0,0,1,0,0,1,0,0,9,9,10,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,20,5/12/2014,5/18/2014,47,47,0,0,1,0,0,1,0,0,4,4,5,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,21,5/19/2014,5/25/2014,68,68,0,0,2,0,0,2,0,0,1,1,3,,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,22,5/26/2014,6/1/2014,50,50,0,0,13,0,0,13,0,0,2,2,15,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,23,6/2/2014,6/8/2014,124,124,0,1,26,0,0,27,0,0,4,4,31,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,24,6/9/2014,6/15/2014,117,117,0,1,65,0,0,66,0,0,5,5,71,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,25,6/16/2014,6/22/2014,104,104,0,0,76,0,0,76,0,0,6,6,82,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,26,6/23/2014,6/29/2014,78,78,0,0,53,0,0,53,0,0,5,5,58,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,27,6/30/2014,7/6/2014,94,94,0,0,36,0,0,36,0,0,12,12,48,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,28,7/7/2014,7/13/2014,88,88,0,0,21,0,0,21,0,0,18,18,39,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,29,7/14/2014,7/20/2014,62,62,0,0,7,0,0,7,0,0,18,18,25,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,30,7/21/2014,7/27/2014,64,64,0,0,3,0,0,3,0,0,28,28,31,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,31,7/28/2014,8/3/2014,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,32,8/4/2014,8/10/2014,128,128,0,0,1,0,0,1,0,0,33,33,34,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,33,8/11/2014,8/17/2014,79,79,0,0,0,0,0,0,0,0,18,18,18,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,34,8/18/2014,8/24/2014,49,49,0,0,0,0,0,0,0,0,17,17,17,,Widespread Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,35,8/25/2014,8/31/2014,55,55,0,0,0,0,0,0,0,0,9,9,9,,Regional Outbreak
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,36,9/1/2014,9/7/2014,122,122,0,0,0,0,0,0,0,0,6,6,6,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,37,9/8/2014,9/14/2014,49,49,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,38,9/15/2014,9/21/2014,88,88,0,0,0,0,0,0,0,0,8,8,8,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,39,9/22/2014,9/28/2014,55,55,0,0,0,0,0,0,0,0,6,6,6,,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2014,40,9/29/2014,10/5/2014,58,58,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
